query-id	corpus-id	score
genQ81489	 867 	1
genQ81490	 867 	1
genQ81491	 867 	1
genQ81492	 867 	1
genQ81493	 867 	1
genQ81494	 867 	1
genQ81495	 867 	1
genQ81496	 867 	1
genQ81497	 867 	1
genQ81498	 867 	1
genQ81499	 867 	1
genQ81500	 867 	1
genQ81501	 867 	1
genQ81502	 867 	1
genQ81503	 867 	1
genQ81504	 867 	1
genQ81505	 867 	1
genQ81506	 867 	1
genQ81507	 867 	1
genQ81508	 867 	1
genQ81509	 867 	1
genQ81510	 867 	1
genQ81511	 867 	1
genQ81512	 867 	1
genQ81513	 867 	1
genQ81514	 867 	1
genQ81515	 867 	1
genQ81516	 867 	1
genQ81517	 867 	1
genQ81518	 867 	1
genQ81519	 867 	1
genQ81520	 867 	1
genQ81521	 867 	1
genQ81522	 867 	1
genQ81523	 867 	1
genQ81524	 867 	1
genQ81525	 867 	1
genQ81526	 867 	1
genQ81527	 867 	1
genQ81528	 867 	1
genQ81529	 867 	1
genQ81530	 867 	1
genQ81531	 867 	1
genQ81532	 867 	1
genQ81533	 867 	1
genQ81534	 867 	1
genQ81535	 867 	1
genQ81536	 867 	1
genQ81537	 867 	1
genQ81538	 867 	1
genQ81539	 867 	1
genQ81540	 867 	1
genQ81541	 867 	1
genQ81542	 867 	1
genQ81543	 867 	1
genQ81544	 867 	1
genQ81545	 867 	1
genQ81546	 867 	1
genQ81547	 867 	1
genQ81548	 867 	1
genQ81549	 867 	1
genQ81550	 867 	1
genQ81551	 867 	1
genQ81552	 867 	1
genQ81553	 867 	1
genQ81554	 867 	1
genQ81555	 867 	1
genQ81556	 867 	1
genQ81557	 867 	1
genQ81558	 867 	1
genQ81559	 867 	1
genQ81560	 867 	1
genQ81561	 867 	1
genQ81562	 867 	1
genQ81563	 867 	1
genQ81564	 867 	1
genQ81565	 867 	1
genQ81566	 867 	1
genQ81567	 867 	1
genQ81568	 867 	1
genQ81569	 867 	1
genQ81570	 867 	1
genQ81571	 867 	1
genQ81572	 867 	1
genQ81573	 867 	1
genQ81574	 867 	1
genQ81575	 867 	1
genQ81576	 867 	1
genQ81577	 867 	1
genQ81578	 867 	1
genQ81579	 867 	1
genQ81580	 867 	1
genQ81581	 867 	1
genQ81582	 867 	1
genQ81583	 867 	1
genQ81584	 867 	1
genQ81585	 867 	1
genQ81586	 867 	1
genQ81587	 867 	1
genQ81588	 867 	1
genQ81589	 867 	1
genQ81590	 867 	1
genQ81591	 867 	1
genQ81592	 867 	1
genQ81593	 867 	1
genQ81594	 867 	1
genQ81595	 867 	1
genQ81596	 867 	1
genQ81597	 867 	1
genQ81598	 867 	1
genQ81599	 867 	1
genQ81600	 867 	1
genQ81601	 867 	1
genQ81602	 867 	1
genQ81603	 867 	1
genQ81604	 867 	1
genQ81605	 867 	1
genQ81606	 867 	1
genQ81607	 867 	1
genQ81608	 867 	1
genQ81609	 867 	1
genQ81610	 867 	1
genQ81611	 867 	1
genQ81612	 867 	1
genQ81613	 867 	1
genQ81614	 867 	1
genQ81615	 867 	1
genQ81616	 867 	1
genQ81617	 867 	1
genQ81618	 867 	1
genQ81619	 867 	1
genQ81620	 867 	1
genQ81621	 867 	1
genQ81622	 867 	1
genQ81623	 867 	1
genQ81624	 867 	1
genQ81625	 867 	1
genQ81626	 867 	1
genQ81627	 867 	1
genQ81628	 867 	1
genQ81629	 867 	1
genQ81630	 867 	1
genQ81631	 867 	1
genQ81632	 867 	1
genQ81633	 867 	1
genQ81634	 867 	1
genQ81635	 867 	1
genQ81636	 867 	1
genQ81637	 867 	1
genQ81638	 867 	1
genQ81639	 867 	1
genQ81640	 867 	1
genQ81641	 867 	1
genQ81642	 867 	1
genQ81643	 867 	1
genQ81644	 867 	1
genQ81645	 867 	1
genQ81646	 867 	1
genQ81647	 867 	1
genQ81648	 867 	1
genQ81649	 867 	1
genQ81650	 867 	1
genQ81651	 867 	1
genQ81652	 867 	1
genQ81653	 867 	1
genQ81654	 867 	1
genQ81655	 867 	1
genQ81656	 867 	1
genQ81657	 867 	1
genQ81658	 867 	1
genQ81659	 867 	1
genQ81660	 867 	1
genQ81661	 867 	1
genQ81662	 867 	1
genQ81663	 867 	1
genQ81664	 867 	1
genQ81665	 867 	1
genQ81666	 867 	1
genQ81667	 867 	1
genQ81668	 867 	1
genQ81669	 867 	1
genQ81670	 867 	1
genQ81671	 867 	1
genQ81672	 867 	1
genQ81673	 867 	1
genQ81674	 867 	1
genQ81675	 867 	1
genQ81676	 867 	1
genQ81677	 867 	1
genQ81678	 867 	1
genQ81679	 867 	1
genQ81680	 102 	1
genQ81681	 102 	1
genQ81682	 102 	1
genQ81683	 102 	1
genQ81684	 102 	1
genQ81685	 102 	1
genQ81686	 102 	1
genQ81687	 102 	1
genQ81688	 102 	1
genQ81689	 102 	1
genQ81690	 102 	1
genQ81691	 102 	1
genQ81692	 102 	1
genQ81693	 102 	1
genQ81694	 102 	1
genQ81695	 102 	1
genQ81696	 102 	1
genQ81697	 102 	1
genQ81698	 102 	1
genQ81699	 102 	1
genQ81700	 102 	1
genQ81701	 102 	1
genQ81702	 102 	1
genQ81703	 102 	1
genQ81704	 102 	1
genQ81705	 102 	1
genQ81706	 102 	1
genQ81707	 102 	1
genQ81708	 102 	1
genQ81709	 102 	1
genQ81710	 102 	1
genQ81711	 102 	1
genQ81712	 102 	1
genQ81713	 102 	1
genQ81714	 102 	1
genQ81715	 102 	1
genQ81716	 102 	1
genQ81717	 102 	1
genQ81718	 102 	1
genQ81719	 102 	1
genQ81720	 102 	1
genQ81721	 102 	1
genQ81722	 102 	1
genQ81723	 102 	1
genQ81724	 102 	1
genQ81725	 102 	1
genQ81726	 102 	1
genQ81727	 102 	1
genQ81728	 102 	1
genQ81729	 102 	1
genQ81730	 102 	1
genQ81731	 102 	1
genQ81732	 102 	1
genQ81733	 102 	1
genQ81734	 102 	1
genQ81735	 102 	1
genQ81736	 102 	1
genQ81737	 102 	1
genQ81738	 102 	1
genQ81739	 102 	1
genQ81740	 102 	1
genQ81741	 102 	1
genQ81742	 102 	1
genQ81743	 102 	1
genQ81744	 102 	1
genQ81745	 102 	1
genQ81746	 102 	1
genQ81747	 102 	1
genQ81748	 102 	1
genQ81749	 102 	1
genQ81750	 102 	1
genQ81751	 102 	1
genQ81752	 102 	1
genQ81753	 102 	1
genQ81754	 102 	1
genQ81755	 102 	1
genQ81756	 102 	1
genQ81757	 102 	1
genQ81758	 102 	1
genQ81759	 102 	1
genQ81760	 102 	1
genQ81761	 102 	1
genQ81762	 102 	1
genQ81763	 102 	1
genQ81764	 102 	1
genQ81765	 102 	1
genQ81766	 102 	1
genQ81767	 102 	1
genQ81768	 102 	1
genQ81769	 102 	1
genQ81770	 102 	1
genQ81771	 102 	1
genQ81772	 102 	1
genQ81773	 102 	1
genQ81774	 102 	1
genQ81775	 102 	1
genQ81776	 102 	1
genQ81777	 102 	1
genQ81778	 102 	1
genQ81779	 102 	1
genQ81780	 102 	1
genQ81781	 102 	1
genQ81782	 102 	1
genQ81783	 102 	1
genQ81784	 102 	1
genQ81785	 102 	1
genQ81786	 102 	1
genQ81787	 102 	1
genQ81788	 102 	1
genQ81789	 102 	1
genQ81790	 102 	1
genQ81791	 102 	1
genQ81792	 102 	1
genQ81793	 102 	1
genQ81794	 102 	1
genQ81795	 102 	1
genQ81796	 102 	1
genQ81797	 102 	1
genQ81798	 102 	1
genQ81799	 102 	1
genQ81800	 102 	1
genQ81801	 102 	1
genQ81802	 102 	1
genQ81803	 102 	1
genQ81804	 102 	1
genQ81805	 102 	1
genQ81806	 102 	1
genQ81807	 102 	1
genQ81808	 102 	1
genQ81809	 102 	1
genQ81810	 102 	1
genQ81811	 102 	1
genQ81812	 102 	1
genQ81813	 102 	1
genQ81814	 102 	1
genQ81815	 102 	1
genQ81816	 102 	1
genQ81817	 102 	1
genQ81818	 102 	1
genQ81819	 102 	1
genQ81820	 102 	1
genQ81821	 102 	1
genQ81822	 102 	1
genQ81823	 102 	1
genQ81824	 102 	1
genQ81825	 102 	1
genQ81826	 102 	1
genQ81827	 102 	1
genQ81828	 102 	1
genQ81829	 102 	1
genQ81830	 102 	1
genQ81831	 102 	1
genQ81832	 102 	1
genQ81833	 102 	1
genQ81834	 102 	1
genQ81835	 102 	1
genQ81836	 102 	1
genQ81837	 102 	1
genQ81838	 102 	1
genQ81839	 102 	1
genQ81840	 102 	1
genQ81841	 102 	1
genQ81842	 102 	1
genQ81843	 102 	1
genQ81844	 102 	1
genQ81845	 102 	1
genQ81846	 102 	1
genQ81847	 102 	1
genQ81848	 102 	1
genQ81849	 102 	1
genQ81850	 102 	1
genQ81851	 102 	1
genQ81852	 102 	1
genQ81853	 102 	1
genQ81854	 102 	1
genQ81855	 102 	1
genQ81856	 102 	1
genQ81857	 102 	1
genQ81858	 102 	1
genQ81859	 102 	1
genQ81860	 102 	1
genQ81861	 102 	1
genQ81862	 102 	1
genQ81863	 102 	1
genQ81864	 102 	1
genQ81865	 102 	1
genQ81866	 102 	1
genQ81867	 102 	1
genQ81868	 102 	1
genQ81869	 102 	1
genQ81870	 102 	1
genQ81871	 102 	1
genQ81872	 102 	1
genQ81873	 102 	1
genQ81874	 102 	1
genQ81875	 102 	1
genQ81876	 102 	1
genQ81877	 102 	1
genQ81878	 102 	1
genQ81879	 102 	1
genQ81880	 102 	1
genQ81881	 102 	1
genQ81882	 102 	1
genQ81883	 102 	1
genQ81884	 102 	1
genQ81885	 102 	1
genQ81886	 102 	1
genQ81887	 102 	1
genQ81888	 102 	1
genQ81889	 102 	1
genQ81890	 102 	1
genQ81891	 102 	1
genQ81892	 102 	1
genQ81893	 102 	1
genQ81894	 102 	1
genQ81895	 102 	1
genQ81896	 102 	1
genQ81897	 102 	1
genQ81898	 102 	1
genQ81899	 102 	1
genQ81900	 102 	1
genQ81901	 102 	1
genQ81902	 102 	1
genQ81903	 102 	1
genQ81904	 102 	1
genQ81905	 102 	1
genQ81906	 102 	1
genQ81907	 102 	1
genQ81908	 102 	1
genQ81909	 102 	1
genQ81910	 102 	1
genQ81911	 102 	1
genQ81912	 102 	1
genQ81913	 102 	1
genQ81914	 102 	1
genQ81915	 102 	1
genQ81916	 102 	1
genQ81917	 102 	1
genQ81918	 102 	1
genQ81919	 102 	1
genQ81920	 102 	1
genQ81921	 102 	1
genQ81922	 102 	1
genQ81923	 102 	1
genQ81924	 102 	1
genQ81925	 102 	1
genQ81926	 102 	1
genQ81927	 102 	1
genQ81928	 102 	1
genQ81929	 102 	1
genQ81930	 102 	1
genQ81931	 102 	1
genQ81932	 102 	1
genQ81933	 102 	1
genQ81934	 102 	1
genQ81935	 102 	1
genQ81936	 102 	1
genQ81937	 102 	1
genQ81938	 102 	1
genQ81939	 102 	1
genQ81940	 102 	1
genQ81941	 102 	1
genQ81942	 102 	1
genQ81943	 102 	1
genQ81944	 102 	1
genQ81945	 102 	1
genQ81946	 102 	1
genQ81947	 102 	1
genQ81948	 102 	1
genQ81949	 102 	1
genQ81950	 102 	1
genQ81951	 102 	1
genQ81952	 102 	1
genQ81953	 102 	1
genQ81954	 102 	1
genQ81955	 102 	1
genQ81956	 102 	1
genQ81957	 102 	1
genQ81958	 102 	1
genQ81959	 102 	1
genQ81960	 102 	1
genQ81961	 102 	1
genQ81962	 102 	1
genQ81963	 102 	1
genQ81964	 102 	1
genQ81965	 102 	1
genQ81966	 102 	1
genQ81967	 102 	1
genQ81968	 102 	1
genQ81969	 102 	1
genQ81970	 102 	1
genQ81971	 102 	1
genQ81972	 102 	1
genQ81973	 102 	1
genQ81974	 102 	1
genQ81975	 102 	1
genQ81976	 102 	1
genQ81977	 102 	1
genQ81978	 686 	1
genQ81979	 686 	1
genQ81980	 686 	1
genQ81981	 686 	1
genQ81982	 686 	1
genQ81983	 686 	1
genQ81984	 686 	1
genQ81985	 686 	1
genQ81986	 686 	1
genQ81987	 686 	1
genQ81988	 686 	1
genQ81989	 686 	1
genQ81990	 686 	1
genQ81991	 686 	1
genQ81992	 686 	1
genQ81993	 686 	1
genQ81994	 686 	1
genQ81995	 686 	1
genQ81996	 686 	1
genQ81997	 686 	1
genQ81998	 686 	1
genQ81999	 686 	1
genQ82000	 686 	1
genQ82001	 686 	1
genQ82002	 686 	1
genQ82003	 686 	1
genQ82004	 686 	1
genQ82005	 686 	1
genQ82006	 686 	1
genQ82007	 686 	1
genQ82008	 686 	1
genQ82009	 686 	1
genQ82010	 686 	1
genQ82011	 686 	1
genQ82012	 686 	1
genQ82013	 686 	1
genQ82014	 686 	1
genQ82015	 686 	1
genQ82016	 686 	1
genQ82017	 686 	1
genQ82018	 686 	1
genQ82019	 686 	1
genQ82020	 686 	1
genQ82021	 686 	1
genQ82022	 686 	1
genQ82023	 686 	1
genQ82024	 686 	1
genQ82025	 686 	1
genQ82026	 686 	1
genQ82027	 686 	1
genQ82028	 686 	1
genQ82029	 686 	1
genQ82030	 686 	1
genQ82031	 686 	1
genQ82032	 686 	1
genQ82033	 686 	1
genQ82034	 686 	1
genQ82035	 686 	1
genQ82036	 686 	1
genQ82037	 686 	1
genQ82038	 686 	1
genQ82039	 686 	1
genQ82040	 686 	1
genQ82041	 686 	1
genQ82042	 686 	1
genQ82043	 686 	1
genQ82044	 686 	1
genQ82045	 686 	1
genQ82046	 686 	1
genQ82047	 686 	1
genQ82048	 686 	1
genQ82049	 686 	1
genQ82050	 686 	1
genQ82051	 686 	1
genQ82052	 686 	1
genQ82053	 686 	1
genQ82054	 686 	1
genQ82055	 686 	1
genQ82056	 686 	1
genQ82057	 686 	1
genQ82058	 686 	1
genQ82059	 686 	1
genQ82060	 686 	1
genQ82061	 686 	1
genQ82062	 686 	1
genQ82063	 686 	1
genQ82064	 686 	1
genQ82065	 686 	1
genQ82066	 686 	1
genQ82067	 686 	1
genQ82068	 686 	1
genQ82069	 686 	1
genQ82070	 686 	1
genQ82071	 686 	1
genQ82072	 686 	1
genQ82073	 686 	1
genQ82074	 686 	1
genQ82075	 686 	1
genQ82076	 686 	1
genQ82077	 686 	1
genQ82078	 686 	1
genQ82079	 686 	1
genQ82080	 686 	1
genQ82081	 686 	1
genQ82082	 686 	1
genQ82083	 686 	1
genQ82084	 686 	1
genQ82085	 686 	1
genQ82086	 686 	1
genQ82087	 686 	1
genQ82088	 686 	1
genQ82089	 686 	1
genQ82090	 686 	1
genQ82091	 686 	1
genQ82092	 686 	1
genQ82093	 686 	1
genQ82094	 686 	1
genQ82095	 686 	1
genQ82096	 686 	1
genQ82097	 686 	1
genQ82098	 686 	1
genQ82099	 686 	1
genQ82100	 686 	1
genQ82101	 686 	1
genQ82102	 686 	1
genQ82103	 686 	1
genQ82104	 686 	1
genQ82105	 686 	1
genQ82106	 686 	1
genQ82107	 686 	1
genQ82108	 686 	1
genQ82109	 686 	1
genQ82110	 686 	1
genQ82111	 686 	1
genQ82112	 686 	1
genQ82113	 686 	1
genQ82114	 686 	1
genQ82115	 686 	1
genQ82116	 686 	1
genQ82117	 686 	1
genQ82118	 686 	1
genQ82119	 686 	1
genQ82120	 686 	1
genQ82121	 686 	1
genQ82122	 686 	1
genQ82123	 686 	1
genQ82124	 686 	1
genQ82125	 686 	1
genQ82126	 686 	1
genQ82127	 686 	1
genQ82128	 686 	1
genQ82129	 686 	1
genQ82130	 686 	1
genQ82131	 686 	1
genQ82132	 686 	1
genQ82133	 686 	1
genQ82134	 686 	1
genQ82135	 686 	1
genQ82136	 686 	1
genQ82137	 686 	1
genQ82138	 686 	1
genQ82139	 686 	1
genQ82140	 686 	1
genQ82141	 686 	1
genQ82142	 686 	1
genQ82143	 686 	1
genQ82144	 686 	1
genQ82145	 686 	1
genQ82146	 686 	1
genQ82147	 686 	1
genQ82148	 686 	1
genQ82149	 686 	1
genQ82150	 686 	1
genQ82151	 686 	1
genQ82152	 686 	1
genQ82153	 686 	1
genQ82154	 686 	1
genQ82155	 686 	1
genQ82156	 686 	1
genQ82157	 686 	1
genQ82158	 686 	1
genQ82159	 686 	1
genQ82160	 686 	1
genQ82161	 686 	1
genQ82162	 686 	1
genQ82163	 686 	1
genQ82164	 686 	1
genQ82165	 686 	1
genQ82166	 686 	1
genQ82167	 686 	1
genQ82168	 686 	1
genQ82169	 686 	1
genQ82170	 686 	1
genQ82171	 686 	1
genQ82172	 686 	1
genQ82173	 686 	1
genQ82174	 686 	1
genQ82175	 686 	1
genQ82176	 686 	1
genQ82177	 686 	1
genQ82178	 686 	1
genQ82179	 686 	1
genQ82180	 686 	1
genQ82181	 686 	1
genQ82182	 686 	1
genQ82183	 686 	1
genQ82184	 686 	1
genQ82185	 686 	1
genQ82186	 686 	1
genQ82187	 686 	1
genQ82188	 686 	1
genQ82189	 686 	1
genQ82190	 686 	1
genQ82191	 686 	1
genQ82192	 686 	1
genQ82193	 686 	1
genQ82194	 686 	1
genQ82195	 686 	1
genQ82196	 686 	1
genQ82197	 686 	1
genQ82198	 686 	1
genQ82199	 686 	1
genQ82200	 686 	1
genQ82201	 686 	1
genQ82202	 686 	1
genQ82203	 686 	1
genQ82204	 686 	1
genQ82205	 686 	1
genQ82206	 686 	1
genQ82207	 686 	1
genQ82208	 686 	1
genQ82209	 686 	1
genQ82210	 686 	1
genQ82211	 686 	1
genQ82212	 686 	1
genQ82213	 686 	1
genQ82214	 686 	1
genQ82215	 686 	1
genQ82216	 686 	1
genQ82217	 686 	1
genQ82218	 686 	1
genQ82219	 686 	1
genQ82220	 686 	1
genQ82221	 686 	1
genQ82222	 686 	1
genQ82223	 686 	1
genQ82224	 686 	1
genQ82225	 686 	1
genQ82226	 686 	1
genQ82227	 686 	1
genQ82228	 686 	1
genQ82229	 686 	1
genQ82230	 686 	1
genQ82231	 686 	1
genQ82232	 686 	1
genQ82233	 686 	1
genQ82234	 686 	1
genQ82235	 686 	1
genQ82236	 686 	1
genQ82237	 686 	1
genQ82238	 686 	1
genQ82239	 686 	1
genQ82240	 686 	1
genQ82241	 686 	1
genQ82242	 686 	1
genQ82243	 686 	1
genQ82244	 686 	1
genQ82245	 686 	1
genQ82246	 686 	1
genQ82247	 686 	1
genQ82248	 686 	1
genQ82249	 686 	1
genQ82250	 686 	1
genQ82251	 686 	1
genQ82252	 686 	1
genQ82253	 686 	1
genQ82254	 686 	1
genQ82255	 686 	1
genQ82256	 686 	1
genQ82257	 686 	1
genQ82258	 686 	1
genQ82259	 686 	1
genQ82260	 686 	1
genQ82261	 686 	1
genQ82262	 686 	1
genQ82263	 686 	1
genQ82264	 686 	1
genQ82265	 686 	1
genQ82266	 686 	1
genQ82267	 686 	1
genQ82268	 686 	1
genQ82269	 686 	1
genQ82270	 686 	1
genQ82271	 686 	1
genQ82272	 686 	1
genQ82273	 686 	1
genQ82274	 686 	1
genQ82275	 686 	1
genQ82276	 686 	1
genQ82277	 686 	1
genQ82278	 686 	1
genQ82279	 686 	1
genQ82280	 686 	1
genQ82281	 686 	1
genQ82282	 686 	1
genQ82283	 686 	1
genQ82284	 686 	1
genQ82285	 686 	1
genQ82286	 686 	1
genQ82287	 686 	1
genQ82288	 686 	1
genQ82289	 686 	1
genQ82290	 686 	1
genQ82291	 686 	1
genQ82292	 686 	1
genQ82293	 686 	1
genQ82294	 686 	1
genQ82295	 686 	1
genQ82296	 686 	1
genQ82297	 686 	1
genQ82298	 686 	1
genQ82299	 686 	1
genQ82300	 686 	1
genQ82301	 686 	1
genQ82302	 686 	1
genQ82303	 686 	1
genQ82304	 686 	1
genQ82305	 686 	1
genQ82306	 686 	1
genQ82307	 686 	1
genQ82308	 686 	1
genQ82309	 686 	1
genQ82310	 686 	1
genQ82311	 686 	1
genQ82312	 686 	1
genQ82313	 686 	1
genQ82314	 686 	1
genQ82315	 686 	1
genQ82316	 686 	1
genQ82317	 686 	1
genQ82318	 686 	1
genQ82319	 686 	1
genQ82320	 686 	1
genQ82321	 686 	1
genQ82322	 686 	1
genQ82323	 686 	1
genQ82324	 686 	1
genQ82325	 686 	1
genQ82326	 686 	1
genQ82327	 686 	1
genQ82328	 686 	1
genQ82329	 686 	1
genQ82330	 686 	1
genQ82331	 686 	1
genQ82332	 686 	1
genQ82333	 686 	1
genQ82334	 686 	1
genQ82335	 686 	1
genQ82336	 686 	1
genQ82337	 686 	1
genQ82338	 686 	1
genQ82339	 686 	1
genQ82340	 686 	1
genQ82341	 686 	1
genQ82342	 686 	1
genQ82343	 686 	1
genQ82344	 686 	1
genQ82345	 393 	1
genQ82346	 393 	1
genQ82347	 393 	1
genQ82348	 393 	1
genQ82349	 393 	1
genQ82350	 393 	1
genQ82351	 393 	1
genQ82352	 393 	1
genQ82353	 393 	1
genQ82354	 393 	1
genQ82355	 393 	1
genQ82356	 393 	1
genQ82357	 393 	1
genQ82358	 393 	1
genQ82359	 393 	1
genQ82360	 393 	1
genQ82361	 393 	1
genQ82362	 393 	1
genQ82363	 393 	1
genQ82364	 393 	1
genQ82365	 393 	1
genQ82366	 393 	1
genQ82367	 393 	1
genQ82368	 393 	1
genQ82369	 393 	1
genQ82370	 393 	1
genQ82371	 393 	1
genQ82372	 393 	1
genQ82373	 393 	1
genQ82374	 393 	1
genQ82375	 393 	1
genQ82376	 393 	1
genQ82377	 393 	1
genQ82378	 393 	1
genQ82379	 393 	1
genQ82380	 393 	1
genQ82381	 393 	1
genQ82382	 393 	1
genQ82383	 393 	1
genQ82384	 393 	1
genQ82385	 393 	1
genQ82386	 393 	1
genQ82387	 393 	1
genQ82388	 393 	1
genQ82389	 393 	1
genQ82390	 393 	1
genQ82391	 393 	1
genQ82392	 393 	1
genQ82393	 393 	1
genQ82394	 393 	1
genQ82395	 393 	1
genQ82396	 393 	1
genQ82397	 393 	1
genQ82398	 393 	1
genQ82399	 393 	1
genQ82400	 393 	1
genQ82401	 393 	1
genQ82402	 393 	1
genQ82403	 393 	1
genQ82404	 393 	1
genQ82405	 393 	1
genQ82406	 393 	1
genQ82407	 393 	1
genQ82408	 393 	1
genQ82409	 393 	1
genQ82410	 393 	1
genQ82411	 393 	1
genQ82412	 393 	1
genQ82413	 393 	1
genQ82414	 393 	1
genQ82415	 393 	1
genQ82416	 393 	1
genQ82417	 393 	1
genQ82418	 393 	1
genQ82419	 393 	1
genQ82420	 393 	1
genQ82421	 393 	1
genQ82422	 393 	1
genQ82423	 393 	1
genQ82424	 393 	1
genQ82425	 393 	1
genQ82426	 393 	1
genQ82427	 393 	1
genQ82428	 393 	1
genQ82429	 393 	1
genQ82430	 393 	1
genQ82431	 393 	1
genQ82432	 393 	1
genQ82433	 393 	1
genQ82434	 393 	1
genQ82435	 393 	1
genQ82436	 393 	1
genQ82437	 393 	1
genQ82438	 393 	1
genQ82439	 393 	1
genQ82440	 393 	1
genQ82441	 393 	1
genQ82442	 393 	1
genQ82443	 393 	1
genQ82444	 393 	1
genQ82445	 393 	1
genQ82446	 393 	1
genQ82447	 393 	1
genQ82448	 393 	1
genQ82449	 393 	1
genQ82450	 393 	1
genQ82451	 393 	1
genQ82452	 393 	1
genQ82453	 393 	1
genQ82454	 393 	1
genQ82455	 393 	1
genQ82456	 393 	1
genQ82457	 393 	1
genQ82458	 393 	1
genQ82459	 393 	1
genQ82460	 393 	1
genQ82461	 393 	1
genQ82462	 393 	1
genQ82463	 393 	1
genQ82464	 393 	1
genQ82465	 393 	1
genQ82466	 393 	1
genQ82467	 393 	1
genQ82468	 393 	1
genQ82469	 393 	1
genQ82470	 393 	1
genQ82471	 393 	1
genQ82472	 393 	1
genQ82473	 393 	1
genQ82474	 393 	1
genQ82475	 393 	1
genQ82476	 393 	1
genQ82477	 393 	1
genQ82478	 393 	1
genQ82479	 393 	1
genQ82480	 393 	1
genQ82481	 393 	1
genQ82482	 393 	1
genQ82483	 393 	1
genQ82484	 393 	1
genQ82485	 393 	1
genQ82486	 393 	1
genQ82487	 393 	1
genQ82488	 393 	1
genQ82489	 393 	1
genQ82490	 393 	1
genQ82491	 393 	1
genQ82492	 393 	1
genQ82493	 393 	1
genQ82494	 393 	1
genQ82495	 393 	1
genQ82496	 393 	1
genQ82497	 393 	1
genQ82498	 393 	1
genQ82499	 393 	1
genQ82500	 393 	1
genQ82501	 393 	1
genQ82502	 393 	1
genQ82503	 393 	1
genQ82504	 393 	1
genQ82505	 393 	1
genQ82506	 393 	1
genQ82507	 393 	1
genQ82508	 393 	1
genQ82509	 393 	1
genQ82510	 393 	1
genQ82511	 393 	1
genQ82512	 393 	1
genQ82513	 393 	1
genQ82514	 393 	1
genQ82515	 393 	1
genQ82516	 393 	1
genQ82517	 393 	1
genQ82518	 393 	1
genQ82519	 393 	1
genQ82520	 393 	1
genQ82521	 393 	1
genQ82522	 393 	1
genQ82523	 393 	1
genQ82524	 393 	1
genQ82525	 393 	1
genQ82526	 393 	1
genQ82527	 393 	1
genQ82528	 393 	1
genQ82529	 393 	1
genQ82530	 393 	1
genQ82531	 393 	1
genQ82532	 393 	1
genQ82533	 393 	1
genQ82534	 393 	1
genQ82535	 393 	1
genQ82536	 393 	1
genQ82537	 393 	1
genQ82538	 393 	1
genQ82539	 393 	1
genQ82540	 393 	1
genQ82541	 393 	1
genQ82542	 393 	1
genQ82543	 393 	1
genQ82544	 393 	1
genQ82545	 393 	1
genQ82546	 393 	1
genQ82547	 393 	1
genQ82548	 393 	1
genQ82549	 393 	1
genQ82550	 393 	1
genQ82551	 393 	1
genQ82552	 393 	1
genQ82553	 393 	1
genQ82554	 393 	1
genQ82555	 393 	1
genQ82556	 393 	1
genQ82557	 393 	1
genQ82558	 393 	1
genQ82559	 393 	1
genQ82560	 393 	1
genQ82561	 393 	1
genQ82562	 393 	1
genQ82563	 393 	1
genQ82564	 393 	1
genQ82565	 393 	1
genQ82566	 393 	1
genQ82567	 393 	1
genQ82568	 393 	1
genQ82569	 393 	1
genQ82570	 393 	1
genQ82571	 393 	1
genQ82572	 393 	1
genQ82573	 393 	1
genQ82574	 393 	1
genQ82575	 393 	1
genQ82576	 393 	1
genQ82577	 393 	1
genQ82578	 393 	1
genQ82579	 393 	1
genQ82580	 393 	1
genQ82581	 393 	1
genQ82582	 393 	1
genQ82583	 393 	1
genQ82584	 393 	1
genQ82585	 393 	1
genQ82586	 393 	1
genQ82587	 393 	1
genQ82588	 393 	1
genQ82589	 393 	1
genQ82590	 393 	1
genQ82591	 393 	1
genQ82592	 393 	1
genQ82593	 393 	1
genQ82594	 393 	1
genQ82595	 393 	1
genQ82596	 393 	1
genQ82597	 393 	1
genQ82598	 393 	1
genQ82599	 393 	1
genQ82600	 393 	1
genQ82601	 393 	1
genQ82602	 393 	1
genQ82603	 393 	1
genQ82604	 393 	1
genQ82605	 393 	1
genQ82606	 393 	1
genQ82607	 393 	1
genQ82608	 393 	1
genQ82609	 393 	1
genQ82610	 393 	1
genQ82611	 393 	1
genQ82612	 393 	1
genQ82613	 393 	1
genQ82614	 393 	1
genQ82615	 393 	1
genQ82616	 393 	1
genQ82617	 393 	1
genQ82618	 393 	1
genQ82619	 393 	1
genQ82620	 393 	1
genQ82621	 393 	1
genQ82622	 393 	1
genQ82623	 393 	1
genQ82624	 393 	1
genQ82625	 393 	1
genQ82626	 393 	1
genQ82627	 393 	1
genQ82628	 393 	1
genQ82629	 393 	1
genQ82630	 393 	1
genQ82631	 393 	1
genQ82632	 393 	1
genQ82633	 393 	1
genQ82634	 393 	1
genQ82635	 393 	1
genQ82636	 393 	1
genQ82637	 393 	1
genQ82638	 393 	1
genQ82639	 393 	1
genQ82640	 393 	1
genQ82641	 393 	1
genQ82642	 393 	1
genQ82643	 393 	1
genQ82644	 393 	1
genQ82645	 393 	1
genQ82646	 393 	1
genQ82647	 393 	1
genQ82648	 393 	1
genQ82649	 393 	1
genQ82650	 393 	1
genQ82651	 393 	1
genQ82652	 393 	1
genQ82653	 393 	1
